Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
2293,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & REGIONAL ROAD 174 DIVIDED,387972.1602,5042391.377,-75.43542867,45.51647986,2014-03-05,8:43,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Cumberland - Estates
2294,VICTORIA ST btwn 9TH LINE RD & YORKS CORNERS RD,388652.5829,5013158.69,-75.43168696,45.25339062,2014-03-12,16:24,05 - Drifting Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Metcalfe
2295,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT,375597.26,5033429.549,-75.59509253,45.43721348,2014-10-10,20:29,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Greenbelt
2296,BANK ST btwn VANCOUVER AVE & FOXBAR AVE,370460.5703,5025647.962,-75.66177675,45.36769894,2014-10-17,14:33,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Ledbury - Heron Gate - Ridgemont - Elmwood
2297,MONTREAL RD btwn CUMMINGS AVE & THOMSON ST,372017.2089,5034046.762,-75.64076197,45.44312019,2014-11-12,13:10,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Cummings
2298,ARGYLE AVE @ QUEEN ELIZABETH DRWY,368693.7146,5030753.094,-75.68366908,45.41379665,2014-11-28,14:10,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Golden Triangle
2299,CONROY RD @ ROSEBELLA AVE,374289.7112,5024190.023,-75.61310463,45.35421185,2014-01-15,17:43,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill
2300,RICHMOND RD @ LYNHAR RD/STAFFORD RD,358136.7671,5021088.677,-75.81958175,45.3277205,2014-01-17,19:30,01 - Clear,04 - Slush,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Bells Corners East
2301,STRANDHERD DR @ LONGFIELDS DR,364549.7744,5015173.807,-75.73849059,45.27398214,2014-01-04,14:06,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,New Barrhaven
2302,KING EDWARD AVE @ SOMERSET ST/MARIE CURIE PRIV,368958.6742,5031672.132,-75.68016454,45.42204158,2014-01-23,9:54,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Sandy Hill
2303,COVENTRY RD @ VANIER PKWY,370675.4348,5031612.178,-75.65823772,45.42134259,2014-12-17,19:04,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Overbrook
2304,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,345200.5213,5014889.077,-75.98510712,45.27279798,2014-08-24,10:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Stittsville - Basswood
2305,QUEEN ELIZABETH DRWY btwn SECOND AVE & FIRST AVE,368821.1873,5029968.15,-75.68214255,45.40672234,2014-10-25,19:30,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,01 - Approaching,The Glebe
2306,RICHMOND RD btwn TURN LANE & JOHN SUTHERLAND DR,358780.9642,5022134.817,-75.81125022,45.33708447,2014-10-17,15:35,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
2307,REGIONAL RD 174 EB btwn REGIONAL RD 174 & TRIM RD,384656.2174,5040259.845,-75.47821157,45.49769012,2014-05-24,5:50,"07 - Fog, mist, smoke, dust",01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,07 - SMV other,Cumberland - Estates
2308,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61,374634.9477,5032992.487,-75.60745298,45.43337782,2014-09-10,14:52,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
2309,HWY 417 ST.LAURE IC115R51 @ ST. LAURENT BLVD,372530.0106,5031410.395,-75.6345702,45.41934995,2014-09-18,22:41,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Industrial Park
2310,RICHMOND RD btwn EDGEWOOD AVE & ATHLONE AVE,363446.0886,5028432.53,-75.75098475,45.39337611,2014-10-24,19:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,04 - Sideswipe,Westboro
2311,CHESTERTON DR @ MEADOWLANDS DR,365103.6313,5024009.026,-75.73035696,45.35343343,2014-01-20,16:32,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen
2312,CONROY RD @ ST. LAURENT BLVD,373068.0398,5027156.892,-75.628285,45.38102655,2014-01-27,17:10,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,Industrial Park
2313,PRESLAND RD @ LOLA ST,371174.7182,5031863.058,-75.65182473,45.4235527,2014-02-21,19:50,01 - Clear,06 - Ice,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,Overbrook
2314,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD,374675.1307,5028500.984,-75.60757623,45.3929616,2014-10-17,15:58,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Sheffield Glen
2315,OTTAWA RIVER PKWY EB btwn TURN LANE & TRANSIT,361541.646,5027218.689,-75.77544545,45.382611,2014-12-05,7:22,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,03 - Rear end,Woodroffe - Lincoln Heights
2316,MEADOWGLEN DR @ MONTEREAU AVE,379816.8022,5034400.946,-75.54101904,45.44551343,2014-05-29,19:21,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Chapel Hill
2317,CRESTVIEW RD @ HIGHRIDGE AVE,371256.571,5028883.023,-75.65118062,45.39673181,2014-09-20,8:43,01 - Clear,01 - Dry,10 - No control,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Alta Vista
2318,HWY417 IC113 RAMP85 btwn HWY417 IC113 RAMP35 & HIGHWAY 417,373732.3968,5031754.483,-75.61916021,45.42232844,2014-06-09,22:20,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Pineview
2319,HOLLAND AVE @ SHERWOOD DR,365148.7505,5028649.031,-75.72921419,45.39517947,2014-12-06,16:23,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,02 - Non-fatal injury,02 - Angle,Civic Hospital - Experimental Farm - Central Park
2320,EAGLESON RD @ PALOMINO DR S/ROTHESAY DR,354125.5426,5017286.71,-75.87112826,45.29380305,2014-12-11,9:21,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Bridlewood - Emerald Meadows
2321,HENDERSON AVE @ LAURIER AVE,368808.6564,5032076.102,-75.68202882,45.4256901,2014-11-26,18:17,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Sandy Hill
2322,TERRY FOX DR btwn PALLADIUM DR & MAPLE GROVE RD,351541.2571,5017877.291,-75.90401888,45.29929391,2014-12-20,11:54,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Katimavik - Hazeldean
2323,8TH LINE RD btwn PANA RD & ANDREW SIMPSON DR,384901.6893,5012622.123,-75.47955341,45.24899988,2014-11-06,6:53,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,99 - Other,Metcalfe
2324,HWY417 IC104 RAMP51 btwn HIGHWAY 417 & ANDERSON RD,379684.9317,5025971.199,-75.54398496,45.3696824,2014-05-07,20:22,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,Greenbelt
2325,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61,367273.4353,5029764.086,-75.70193867,45.40502609,2014-06-04,15:28,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Centretown
2326,CHURCHILL AVE @ MADISON AVE,363192.7359,5028367.024,-75.75422799,45.39280787,2014-11-17,7:25,03 - Snow,04 - Slush,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Westboro
2327,RICHMOND RD btwn STAFFORD RD & NORTHSIDE RD,358154.6761,5021097.52,-75.81935235,45.32779871,2014-10-25,20:18,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Bells Corners East
2328,MARCH RD @ TERRY FOX DR,349866.5088,5023399.034,-75.92486935,45.34908941,2014-11-19,4:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,South March
2329,INDUSTRIAL AVE @ RIVERSIDE DR,370686.6463,5030591.108,-75.65823099,45.41215436,2014-12-07,13:48,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
2330,LONGFIELDS DR @ PORTRUSH AVE,364434.7277,5015360.104,-75.73993435,45.2756682,2014-10-29,20:36,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,New Barrhaven
2331,CHAMPLAIN ST @ JEANNE D'ARC BLVD,381379.3925,5038724.24,-75.52037296,45.48424142,2014-12-08,12:59,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Chatelaine Village
2332,ELGIN ST @ LISGAR ST,368074.7112,5031346.051,-75.69150078,45.41918812,2014-11-28,17:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Centretown
2333,BREWER RD @ BRONSON AVE,368107.6253,5027766.436,-75.6915398,45.38697688,2014-08-22,19:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Carleto
2334,DWYER HILL RD btwn COPELAND RD & FRANKTOWN RD,347573.0991,4999693.502,-75.95617502,45.13592035,2014-11-08,16:22,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,Munster Hamlet - Richmond
2335,JINKINSON RD btwn FERNBANK RD & HAZELDEAN RD,345516.1471,5008412.427,-75.98161503,45.21449983,2014-09-07,8:25,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Munster Hamlet - Richmond
2336,BASELINE RD btwn FARLANE BLVD & ZENA ST,365620.3835,5025681.048,-75.7235566,45.36843337,2014-11-18,16:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Cityview - Skyline - Fisher Heights
2337,KANATA AVE/CASTLEFRANK RD @ AIRD PL,351811.2019,5019069.841,-75.90046399,45.31000676,2014-10-04,16:30,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Katimavik - Hazeldean
2338,HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC134 RAMP51,355563.0921,5021744.938,-75.85234471,45.33381649,2014-03-30,9:40,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Greenbelt
2339,PRINCE OF WALES DR btwn BLAZER AVE & DEAKIN ST,367351.4064,5021303.134,-75.70201392,45.32888942,2014-08-23,8:23,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Industrial Park
2340,HIGHWAY 416 btwn HWY416 IC57 RAMP34 & HWY416 IC57 RAMP43,364621.6762,5008198.68,-75.73841334,45.21121351,2014-06-05,13:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,New Barrhaven
2341,CAMPEAU DR @ TERRY FOX DR,350455.6007,5019011.88,-75.91775647,45.30957465,2014-10-16,16:59,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
2342,CEDARVIEW RD @ WEST HUNT CLUB RD,359718.6774,5019554.003,-75.79957296,45.31378944,2014-10-15,6:20,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Greenbelt
2343,BANK ST @ HUNT CLUB RD,371608.7365,5024096.981,-75.64733052,45.35363524,2014-12-07,13:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,South Keys - Heron Gate - Greenboro West
2344,MOODIE DR @ FITZGERALD RD/STAFFORD RD,356920.1255,5020813.469,-75.83513038,45.32533556,2014-10-01,8:27,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Bells Corners West
2345,HIGHWAY 417 btwn HWY417 IC142 RAMP35 & HWY417 IC142 RAMP25,348982.3555,5017250.535,-75.93670073,45.29381974,2014-03-10,0:50,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Stittsville - Basswood
2346,CHAMPLAIN ST @ JEANNE D'ARC BLVD,381379.2708,5038722.651,-75.52037476,45.48422713,2014-08-25,9:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Orleans South West
2347,HWY417 IC130 RAMP36 btwn RICHMOND RD & HWY417 IC131 RAMP66,358581.5092,5022950.437,-75.81370624,45.34443877,2014-06-15,22:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Bayshore
2348,TENTH LINE RD btwn ST. JOSEPH BLVD & OLD TENTH LINE RD,383026.8132,5038388.908,-75.49935527,45.48104174,2014-11-07,9:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Queenswood Heights
2349,ALPINE AVE @ CARLING AVE,360496.677,5024940.144,-75.78904493,45.36219265,2014-12-11,15:31,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Whitehaven - Queensway Terrace North
2350,BOYER RD @ ST. JOSEPH BLVD,380405.3593,5036833.216,-75.53312232,45.46733369,2014-12-19,15:16,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Industrial Park
2351,COLONEL BY DR/SUSSEX DR @ RIDEAU ST,367922.0891,5032044.786,-75.6933612,45.42548889,2014-08-27,14:23,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Byward Market - Parliament Hill
2352,OR174 IC112 RAMP36 btwn REGIONAL ROAD 174 & BLAIR RD,374606.9377,5032726.604,-75.60784862,45.43098834,2014-11-10,9:54,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
2353,HIGHWAY 417 btwn HWY417 IC110 RAMP66 & HWY417 IC110 RAMP56,375774.2455,5029378.483,-75.59341418,45.40074634,2014-06-17,6:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Greenbelt
2354,ANDERSON RD @ RIDGE RD,379029.7574,5028507.107,-75.55196678,45.39256865,2014-11-18,17:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Greenbelt
2355,HAZELDEAN RD btwn 246 E OF CASTLEFRANK RD & IRWIN GT,353035.5062,5018006.282,-75.88495477,45.3003536,2014-11-24,16:59,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,07 - Dark,02 - Non-fatal injury,02 - Angle,Katimavik - Hazeldean
2356,MERIVALE RD @ BONGARD AVE,365869.9437,5021315.949,-75.72091,45.3291352,2014-12-18,18:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Merivale Gardens - Grenfell Glen - Pineglen - Country Place
2357,EARL ARMSTRONG RD @ RIVER RD,367570.8183,5014682.022,-75.70005331,45.2692939,2014-12-20,19:39,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Gloucester
2358,HIGHWAY 417 btwn HWY417 IC145 RAMP56 & Continuation of HIGHWAY 417,346517.474,5015068.351,-75.96830859,45.27433427,2014-04-14,4:20,"07 - Fog, mist, smoke, dust",02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Stittsville - Basswood
2359,MEADOWLANDS DR @ NESS ST,366415.1779,5024944.518,-75.71350292,45.3617368,2014-02-11,9:06,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen
2360,PRINCE OF WALES DR btwn CARSONBY RD W & ORMOND RD,366712.0923,5003316.013,-75.71240902,45.16709836,2014-11-10,13:14,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,99 - Other,Manotick - North Gower
2361,TERRY FOX DR btwn COPE DR & TRANS CANADA TRAIL,353422.8054,5015791.716,-75.88023373,45.2803997,2014-11-21,9:43,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Glen Cairn - Kanata South Business Park
2362,KING EDWARD AVE @ RIDEAU ST,368511.7072,5032413.114,-75.68577957,45.42874952,2014-10-20,13:27,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Lowe
2363,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373365.6795,5029425.976,-75.62416959,45.40141369,2014-12-11,17:09,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Industrial Park
2364,EAGLESON RD @ MICHAEL COWPLAND DR/STONEHAVEN D,354382.626,5016622.969,-75.86791714,45.28781247,2014-12-20,21:56,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Glen Cairn - Kanata South Business Park
2365,HIGHWAY 417 btwn HWY417 IC117 RAMP26 & HWY417 IC117 RAMP61,370869.4935,5031238.24,-75.65580843,45.41795975,2014-04-20,12:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Industrial Park
2366,HWY417 IC115 RAMP61 btwn RAMP & HIGHWAY 417,372641.7473,5031562.295,-75.63312172,45.42070585,2014-06-18,23:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Cummings
2367,BOOTH ST @ ORANGEVILLE ST,366891.6961,5029572.04,-75.70683887,45.40333207,2014-12-10,11:20,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,The Glebe Annex
2368,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51,369798.0289,5031136.445,-75.66951085,45.41714419,2014-05-09,8:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Old Ottawa East
2369,HIGHWAY 417 btwn HWY417 IC117 RAMP51 & HWY417 IC117 RAMP35,370791.3939,5031189.526,-75.65681275,45.41752881,2014-05-09,11:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
2370,HIGHWAY 417 btwn HWY417 IC110 RAMP55 & HWY417 IC104 RAMP51,377919.0549,5026375.938,-75.56646599,45.37351047,2014-06-20,14:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Greenbelt
2371,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD,384683.2695,5039284.227,-75.47802427,45.48890938,2014-11-05,6:57,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,03 - Dawn,02 - Non-fatal injury,05 - Turning movement,Cardinal Creek
2372,MCARTHUR AVE btwn MAY ST & ST. LAURENT BLVD,371788.122,5032864.568,-75.64385094,45.43250536,2014-12-10,11:57,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Castle Heights
2373,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51,365672.7172,5029097.687,-75.72246724,45.39917102,2014-04-24,18:29,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
2374,HIGHWAY 417 btwn HWY417 IC110 RAMP64 & HWY417 IC104 RAMP16,377965.8443,5026446.574,-75.56585823,45.37414113,2014-06-20,9:23,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Greenbelt
2375,HIGHWAY 417 btwn RAMP & HWY417 IC88 RAMP51,388377.8715,5023690.528,-75.43341091,45.34818026,2014-05-29,21:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Navan - Vars
2376,BERRIGAN DR btwn COLINDALE AVE & WHITECHAPEL CRES,364161.7608,5015576.859,-75.74338718,45.27764166,2014-11-16,2:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,New Barrhaven
2377,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76,363721.2734,5026595.659,-75.74768972,45.37682514,2014-04-17,16:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Carlingwood West - Glabar Park - McKellar Heights
