Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
1297,MONTREAL RD btwn RIDEAU ST & NORTH RIVER RD,369695.4449,5032900.003,-75.6705891,45.43302152,4/13/2015,15:40,01 - Clear,01 - Dry,10 - No control,07 - Overpass or bridge,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Vanier
1298,HIGHWAY 417 btwn HWY417 IC140 RAMP16 & HWY417 IC140 RAMP61,351043.0032,5018686.468,-75.91029611,45.30660807,11/10/2015,18:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,06 - SMV unattended vehicle,Kanata
1299,WOODROFFE AVE btwn HWY417 IC127 RAMP53 & IRIS ST,362242.0102,5024545.384,-75.76681385,45.35849979,2/20/2015,22:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Iris
1300,RICHMOND RD @ NORTHSIDE RD E,358329.4129,5021227.494,-75.81710933,45.32895492,2/5/2015,11:53,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Bells Corners East
1301,TRIM RD @ WATTERS RD,384963.6882,5038718.058,-75.47452979,45.4837834,3/31/2015,15:36,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Cardinal Creek
1302,BRIAN COBURN BLVD btwn AQUAVIEW DR & TENTH LINE RD,384519.0969,5035065.384,-75.48080865,45.45097099,7/5/2015,3:01,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,01 - Approaching,Avalon
1303,BANK ST btwn BANK ST EXTENSION NB & JOHNSTON RD,370601.2056,5025365.878,-75.66001916,45.36514765,6/6/2015,11:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Ledbury - Heron Gate - Ridgemont - Elmwood
1304,CARLING AVE @ PRESTON ST,366829.7448,5028935.608,-75.70771021,45.39761112,6/6/2015,21:44,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Centretown West
1305,HIGHWAY 417 btwn HWY417 IC119A RAMP67 & HWY417 IC118 RAMP76,368681.9515,5030584.792,-75.68384117,45.4122834,11/10/2015,22:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Centretown
1306,CEDARVIEW RD @ WEST HUNT CLUB RD,359719.3981,5019553.397,-75.79956383,45.31378393,7/7/2015,8:58,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
1307,FALLOWFIELD RD btwn STEEPLE HILL CRES & MOODIE DR,358425.6374,5014019.108,-75.81666136,45.26408569,2/21/2015,23:02,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Greenbelt
1308,FRANK KENNY RD btwn JONQUILLE WAY & WILHAVEN DR,386697.8364,5040222.014,-75.45209899,45.49711312,7/5/2015,14:58,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,Cumberland - Estates
1309,TENTH LINE RD @ VANGUARD DR,384072.7632,5035874.203,-75.48638366,45.45829878,7/6/2015,12:10,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Avalon
1310,CARP RD @ HAZELDEAN RD,348803.8552,5014360.076,-75.93923268,45.26782158,6/28/2015,15:48,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Stittsville
1311,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373364.7294,5029425.632,-75.62418177,45.40141069,4/24/2015,13:25,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Sheffield Glen
1312,RICHMOND RD @ TWEEDSMUIR AVE,363518.9718,5028482.189,-75.75004807,45.39381682,6/10/2015,12:17,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Westboro
1313,CARLING AVE @ PARKDALE AVE,365625.98,5028172.51,-75.72317823,45.39085055,5/6/2015,16:12,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
1314,ST. JOSEPH BLVD btwn COUSINEAU ST & DUSSERE ST,380717.3732,5037036.327,-75.52910134,45.46912727,4/2/2015,12:30,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
1315,SMYTH RD btwn RIVERSIDE HOSPITAL & ALTA VISTA DR,370287.851,5029115.792,-75.6635214,45.39891745,7/12/2015,7:19,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Industrial Park
1316,HERON RD btwn WILDWOOD AVE & BANK ST,369964.5806,5026847.713,-75.66794959,45.37854021,6/27/2015,9:13,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Alta Vista
1317,REGIONAL ROAD 174 btwn HIGHWAY 417 & HWY417 IC113 RAMP67,373386.5639,5031803.849,-75.62357197,45.42280661,1/15/2015,16:44,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,Industrial Park
1318,KILBORN AVE btwn BLOSSOM DR & BEAVER AVE,369910.5359,5027697.263,-75.66852754,45.38618921,6/26/2015,13:09,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Alta Vista
1319,BANK ST @ WALKLEY RD,370337.1313,5025947.375,-75.66331268,45.37040451,7/12/2015,19:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Ledbury - Heron Gate - Ridgemont - Elmwood
1320,STRANDHERD DR btwn JOCKVALE RD & 215 W OF GREENBANK RD/BARRHAVEN MALL ,363734.2172,5014672.125,-75.74894349,45.26953682,1/30/2015,16:05,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,New Barrhaven
1321,RIVERSIDE DR @ HERON RD,368121.5641,5026646.991,-75.6915054,45.37690316,3/10/2015,17:01,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Riverside Park
1322,HIGHWAY 417 btwn HWY417 IC112 RAMP64 & HIGHWAY 417,374999.7114,5030696.163,-75.60311881,45.41268023,2/2/2015,8:50,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Industrial Park
1323,BRONSON AVE @ CATHERINE ST/RAYMOND ST,367251.7446,5029796.085,-75.70221167,45.40531594,2/23/2015,0:04,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Centretown West
1324,MCKINLEY DR @ SHIRLEY'S BROOK DR,349836.076,5023731.33,-75.92522745,45.35208144,4/2/2015,20:29,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,South March
1325,GREENBANK RD @ CANFIELD RD/CRAIG HENRY DR,361105.9591,5021363.411,-75.78167537,45.32996064,6/12/2015,12:48,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Woodvale - Craig Henry - Manordale - Estates of Arlington Wo
1326,BANK ST @ HUNT CLUB RD,371608.2295,5024096.76,-75.64733702,45.3536333,2/4/2015,14:12,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,South Keys - Heron Gate - Greenboro West
1327,BANK ST btwn VANCOUVER AVE & FOXBAR AVE,370458.1431,5025652.66,-75.66180711,45.36774144,2/3/2015,11:03,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Ledbury - Heron Gate - Ridgemont - Elmwood
1328,FALLOWFIELD RD @ 482 E OF HOLITMAN DR/BARRHAVE,364164.8287,5017376.58,-75.74313276,45.29383527,3/16/2015,9:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,New Barrhaven
1329,RIVER RD btwn CABIN RD & OSGOODE MAIN ST,373014.1648,4999844.347,-75.63272233,45.13527951,6/24/2015,15:20,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Kars - Osgoode
1330,ALBERT ST @ BAY ST,366941.9747,5031143.226,-75.70599861,45.41746469,6/21/2015,10:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Downtown
1331,MAGLADRY RD btwn HEUVELMANS RD & DUNNING RD,393893.4678,5030509.704,-75.3618061,45.40885245,7/15/2015,23:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Navan - Vars
1332,MER BLEUE RD E @ NAVAN RD,384138.9407,5032194.879,-75.48613076,45.42518796,7/17/2015,17:47,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Navan - Vars
1333,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,346009.0399,5014815.414,-75.97480933,45.27208822,10/1/2015,15:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Stittsville - Basswood
1334,CEDARVIEW RD @ WEST HUNT CLUB RD,359718.6774,5019554.96,-75.79957285,45.31379805,3/27/2015,8:10,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
1335,BANTREE ST @ INNES RD,373707.8854,5030405.474,-75.61966202,45.41019315,6/24/2015,7:29,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Industrial Park
1336,STRANDHERD DR @ CEDARVIEW RD/TARTAN DR,362286.7524,5013558.077,-75.76751735,45.25963234,6/16/2015,6:04,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,New Barrhaven
1337,LESTER RD btwn ALBION RD & UPLANDS DR,371502.7637,5021462.071,-75.64903815,45.32993722,6/16/2015,20:53,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,Greenbelt
1338,HAZELDEAN RD @ TERRY FOX DR,352205.6833,5017241.969,-75.89560822,45.2935326,3/24/2015,12:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Glen Cairn - Kanata South Business Park
1339,RIVERSIDE DR btwn HERON RD & RIVERSIDE DR RAMP 34,368110.1907,5026844.496,-75.69162528,45.37868128,7/11/2015,17:36,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Riverside Park
1340,BELFAST RD @ ST. LAURENT BLVD,372860.0034,5030578.202,-75.63046909,45.41183024,6/23/2015,13:20,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Industrial Park
1341,MCARTHUR AVE @ VANIER PKWY,370217.9843,5032689.505,-75.66393934,45.43107886,1/29/2015,19:15,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,04 - Sideswipe,Vanier South
1342,LEES AVE @ KING EDWARD AVE/MANN AVE,369180.2396,5031333.664,-75.67737784,45.41897581,6/24/2015,13:07,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Sandy Hill
1343,RUSSELL RD S @ ST. LAURENT BLVD,373570.1669,5029260.908,-75.62158087,45.39990843,6/17/2015,7:31,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Hawthorne Meadows - Sheffield Glen
1344,BANK ST @ RIVERDALE AVE,369077.5351,5028116.626,-75.67910938,45.39003944,6/17/2015,13:01,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Old Ottawa South
1345,MEADOWLANDS DR @ MERIVALE RD,364855.7943,5023725.026,-75.73355426,45.35089931,1/30/2015,19:39,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,Crestview - Meadowlands
1346,LASER ST btwn WEST HUNT CLUB RD & GURDWARA RD,367173.238,5022124.711,-75.70418311,45.33629769,3/29/2015,14:46,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Industrial Park
1347,GLADSTONE AVE @ KENT ST,367744.7042,5030458.125,-75.69583047,45.41122862,3/29/2015,21:53,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Centretown
1348,HUNT CLUB RD @ RIVERSIDE DR,368036.703,5021946.944,-75.69319001,45.33462089,3/24/2015,14:50,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P
1349,CARROLL SIDE RD @ PETER ROBINSON RD,334189.095,5016186.861,-76.12536412,45.28502265,3/25/2015,16:37,02 - Rain,02 - Wet,,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Carp - Hardwood Plains
1350,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367459.6742,5021891.021,-75.70055843,45.33416947,2/19/2015,12:48,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
1351,CAMPEAU DR @ TERRY FOX DR,350455.4902,5019010.978,-75.91775796,45.30956654,4/1/2015,16:48,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
1352,FINDLAY CREEK DR @ BANK ST,375847.4734,5020459.483,-75.59376104,45.32048997,2/23/2015,8:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
1353,BLACKBURN BYPASS @ INNES RD E,379792.4686,5033783.367,-75.54142418,45.43995952,7/10/2015,18:11,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Greenbelt
1354,GRANT CARMAN DR @ MEADOWLANDS DR,365053.1355,5023901.147,-75.73101452,45.35246709,7/10/2015,16:35,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Cityview - Skyline - Fisher Heights
1355,PRINCE OF WALES DR btwn WELLSMERE CRT & TURN LANE,367440.6923,5022071.323,-75.70077777,45.33579349,6/22/2015,14:42,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Industrial Park
1356,LYON ST @ WELLINGTON ST,366933.8296,5031425.806,-75.70606703,45.42000798,6/25/2015,6:58,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Downtown
1357,HOLLAND AVE @ WELLINGTON ST,364929.7014,5029152.473,-75.7319503,45.39972818,6/25/2015,7:16,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Island Park
1358,ALTI PL btwn MOODIE DR & END,359217.8838,5014910.84,-75.80646898,45.27204877,3/26/2015,14:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Greenbelt
1359,MERIVALE RD @ 210 S OF MEADOWLANDS DR,364944.6443,5023530.053,-75.73244415,45.34913735,3/26/2015,12:05,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen
1360,BRONSON AVE btwn BREWER WAY & RIVERSIDE DR RAMPS 34B & 42A-3,368404.4986,5027206.599,-75.68782114,45.38191273,4/2/2015,7:24,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,99 - Other,Riverside Park
1361,PERTH ST btwn OAK LEAF PRIV & MCBEAN ST,356723.9872,5006238.285,-75.83915545,45.19419946,3/27/2015,18:16,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,05 - Dusk,02 - Non-fatal injury,02 - Angle,Richmond
1362,SUNNYSIDE AVE btwn CARRAWAY PRIV & SENECA ST,368116.24,5028214.496,-75.69137231,45.39100761,2/21/2015,13:34,03 - Snow,05 - Packed snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Old Ottawa South
1363,GREENBANK RD btwn JOCKVALE RD & CAMBRIAN RD,364358.8677,5013416.974,-75.74113414,45.25819032,4/9/2015,0:50,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,New Barrhaven
1364,MAITLAND AVE btwn TERREBONNE DR & CAMEO DR,364022.2135,5025135.156,-75.74402273,45.36365837,6/22/2015,9:23,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
1365,RICHARDSON SIDE RD @ TERRY FOX DR,348803.086,5019506.072,-75.93878598,45.31412702,6/21/2015,13:58,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
1366,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61,374633.3604,5032991.505,-75.6074734,45.43336914,4/20/2015,8:36,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Industrial Park
1367,ALTA VISTA DR btwn SMYTH RD & VALOUR DR,370413.2564,5029184.981,-75.66191056,45.39952825,5/8/2015,11:41,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Industrial Park
1368,PLACE D'ORLEANS @ CENTRUM BLVD/PLACE D'ORLEANS,381964.0196,5038137.952,-75.51298746,45.47890213,6/29/2015,11:16,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Industrial Park
1369,RICHARDSON SIDE RD btwn OAK CREEK RD & HUNTMAR DR,348054.8463,5018844.463,-75.94838631,45.30822014,2/12/2015,12:42,05 - Drifting Snow,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,06 - SMV unattended vehicle,Stittsville - Basswood
1370,LAURIER AVE @ WALLER ST/TRANSITWAY,368453.309,5031859.433,-75.68659736,45.42377301,2/19/2015,12:03,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Sandy Hill
1371,BANK ST @ HUNT CLUB RD,371609.4572,5024096.146,-75.64732144,45.35362766,6/19/2015,18:06,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,South Keys - Heron Gate - Greenboro West
1372,RIVERSIDE DR btwn RIVERSIDE DR RAMP 42A & RIVERSIDE DR SPLIT,368493.1875,5027308.98,-75.68667556,45.38282587,5/8/2015,22:26,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Alta Vista
1373,GOTH AVE btwn ALBION RD & GOTHWOOD PL,372421.4382,5023251.481,-75.63707493,45.34594983,5/9/2015,23:31,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill
1374,RIDEAU VALLEY DR @ WASHINGTON ST,371840.7835,5001510.637,-75.64741562,45.1503851,6/29/2015,16:27,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Kars - Osgoode
1375,DESCHAMPS AVE @ VANIER PKWY,369850.7487,5033269.037,-75.66855565,45.43632751,2/21/2015,14:54,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Vanier North
1376,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,367853.3958,5032296.085,-75.69420677,45.42775619,3/10/2015,15:44,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Byward Market
1377,SMYTH RD btwn RIVERSIDE HOSPITAL & SMYTH RD SOUTH SIDE RAMP,369928.7192,5029121.031,-75.66810743,45.39899809,6/17/2015,6:51,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Alta Vista
1378,TENTH LINE RD btwn INNES RD & VANGUARD DR,383964.0126,5036132.534,-75.48773238,45.46063534,7/8/2015,19:35,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Avalon
1379,METCALFE ST @ SLATER ST,367730.9759,5031549.215,-75.69586651,45.42104713,6/18/2015,15:56,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Downtown
1380,TAPIOLA CRES @ WHITE CLOVER PRIV,372040.2111,5025208.781,-75.64167306,45.36359758,5/27/2015,7:43,01 - Clear,01 - Dry,,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,01 - Approaching,South Keys - Heron Gate - Greenboro West
1381,CATHERINE ST @ KENT ST,367908.4282,5030188.204,-75.69377352,45.40878521,7/6/2015,12:26,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown
1382,ARGYLE AVE W @ METCALFE ST,368337.7171,5030578.212,-75.68823953,45.41225553,7/24/2015,12:50,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Centretown
