Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
3738,CONSTANCE BAY RD @ DUNROBIN RD,336736.4704,5037257.145,-76.09152946,45.4745103,2016-05-08,18:45,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,Greenboro East
3739,CONSTANCE BAY RD @ DUNROBIN RD,336738.8182,5037267.085,-76.09149879,45.47459964,2016-06-26,20:50,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,01 - Approaching,South Keys - Heron Gate - Greenboro West
3740,CONSTANCE BAY RD btwn TO BE DETERMINED & WILLAND LANE,336957.3769,5037457.599,-76.088691,45.4763039,2016-08-13,11:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Woodlawn
3741,CONSTANCE BAY RD btwn TO BE DETERMINED & WILLAND LANE,336962.2908,5037461.029,-76.08862792,45.47633454,2016-07-10,10:25,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Woodlawn
3742,CONSTANCE BAY RD btwn TO BE DETERMINED & WILLAND LANE,337368.783,5037837.127,-76.08340388,45.47969991,2016-06-13,5:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Constanc
3743,CONSTANCE BAY RD btwn WILLAND LANE & MONTY DR,337469.4479,5037928.424,-76.08211021,45.48051672,2016-11-27,11:03,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Constanc
3744,CONSTANCE LAKE RD btwn MURPHY SIDE RD & END,345529.7723,5028972.736,-75.97975192,45.39950831,2016-03-24,0:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Constanc
3745,CONSTELLATION CRES @ BASELINE RD,362272.5578,5023595.825,-75.76653436,45.34995322,2016-05-13,9:15,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Constanc
3746,CONSTELLATION CRES @ BASELINE RD,362272.4369,5023595.628,-75.76653592,45.34995146,2016-04-06,19:00,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,02 - Angle,Carp - Hardwood Plains
3747,CONSTELLATION CRES @ BASELINE RD,362274.0462,5023597.191,-75.7665152,45.34996539,2016-03-29,13:51,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Iris
3748,CONSUL AVE @ MORRISON DR,359867.8863,5022974.278,-75.79728964,45.34455348,2016-01-23,15:57,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Iris
3749,CONSUL AVE btwn CONSUL AVE & MORRISON DR,359854.4233,5022983.252,-75.79746043,45.34463529,2016-05-04,11:55,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Iris
3750,COOKS MILL CRES btwn COOKS MILL CRES/WHITECLIFFS AVE & WATCHHORN GROVE N,370117.5687,5016487.996,-75.66736345,45.28531184,2016-09-18,14:09,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Qualicum - Redwood Park
3751,COOLSPRING CRES E @ VIEWMOUNT DR E,366554.9359,5023720.064,-75.71187208,45.35070709,2016-10-17,12:11,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,Qualicum - Redwood Park
3752,COOPER ST @ BANK ST,367648.1179,5030990.491,-75.69699643,45.41602736,2016-09-25,16:05,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Gloucester
3753,COOPER ST @ BANK ST,367648.0517,5030991.23,-75.69699718,45.41603401,2016-07-29,23:42,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen
3754,COOPER ST @ ELGIN ST,368119.0322,5031271.589,-75.69094409,45.41851413,2016-07-26,8:43,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Centretown
3755,COOPER ST @ ELGIN ST,368119.2406,5031272.299,-75.69094133,45.4185205,2016-10-22,18:49,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Centretown
3756,COOPER ST @ ELGIN ST,368119.2406,5031272.299,-75.69094133,45.4185205,2016-11-21,12:05,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
3757,COOPER ST @ ELGIN ST,368119.4945,5031270.491,-75.69093832,45.41850421,2016-12-16,17:19,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Centretown
3758,COOPER ST @ KENT ST,367483.5328,5030889.148,-75.699112,45.41513027,2016-12-15,9:52,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown
3759,COOPER ST @ LYON ST,367321.0471,5030791.904,-75.70120016,45.41426983,2016-08-17,17:19,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Centretown
3760,COOPER ST @ METCALFE ST,367962.0406,5031177.903,-75.69296185,45.41768536,2016-06-18,10:57,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Centretown
3761,COOPER ST @ METCALFE ST,367962.0414,5031179.68,-75.69296161,45.41770135,2016-01-10,0:08,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Centretown
3762,COOPER ST @ METCALFE ST,367963.4219,5031178.163,-75.69294417,45.41768758,2016-02-18,16:46,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown
3763,COOPER ST @ METCALFE ST,367961.9568,5031178.945,-75.69296279,45.41769475,2016-01-17,9:39,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown
3764,COOPER ST @ O'CONNOR ST,367808.4865,5031085.571,-75.69493546,45.41686844,2016-01-22,19:41,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Centretown
3765,COOPER ST @ PERCY ST,367069.9693,5030641.834,-75.7044267,45.41294194,2016-01-27,14:07,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown
3766,COOPER ST btwn ELGIN ST & CARTIER ST,368172.3507,5031304.667,-75.69025863,45.41880693,2016-02-08,11:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
3767,COOPER ST btwn METCALFE ST & ELGIN ST,368108.948,5031264.55,-75.69107383,45.41845171,2016-12-21,12:20,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
3768,COOPER ST btwn O'CONNOR ST & METCALFE ST,367939.5523,5031165.09,-75.6932508,45.41757211,2016-09-26,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Golden Triangle
3769,COOPER ST btwn O'CONNOR ST & METCALFE ST,367897.016,5031139.085,-75.69379757,45.41734196,2016-06-08,8:07,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
3770,COPE @ TERRY FOX,353996.4419,5015346.55,-75.87296648,45.27635408,2016-11-12,15:27,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Centretown
3771,COPE @ TERRY FOX,353996.1724,5015345.966,-75.87296997,45.27634884,2016-10-17,8:04,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Centretown
3772,COPE @ TERRY FOX,353996.1602,5015345.53,-75.87297017,45.27634492,2016-02-22,16:09,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Glen Cairn - Kanata South Business Park
3773,COPE @ TERRY FOX,353994.7856,5015345.722,-75.87298767,45.27634675,2016-10-18,19:06,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
3774,COPE @ TERRY FOX,353998.7016,5015345.779,-75.87293776,45.27634698,2016-01-22,19:12,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Glen Cairn - Kanata South Business Park
3775,COPE @ TERRY FOX,353997.9287,5015346.405,-75.87294755,45.27635267,2016-05-01,15:35,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
3776,COPE @ TERRY FOX,353995.6007,5015346.044,-75.87297725,45.27634959,2016-05-03,19:43,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
3777,COPE @ TERRY FOX,353997.4941,5015345.532,-75.87295317,45.27634485,2016-04-06,17:52,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
3778,COPE @ TERRY FOX,353999.629,5015345.308,-75.87292598,45.27634268,2016-10-04,3:47,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Glen Cairn - Kanata South Business Park
3779,COPE @ TERRY FOX,353997.2701,5015344.894,-75.87295609,45.27633912,2016-12-09,17:51,03 - Snow,06 - Ice,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
3780,COPELAND RD btwn ASHTON STATION RD & DWYER HILL RD,346741.3238,4999129.61,-75.96679719,45.13089596,2016-09-02,9:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Munster Hamlet - Richmond
3781,CORDOVA ST btwn GRANTON AVE & CHIPPEWA AVE,363646.5184,5024325.62,-75.74891449,45.3564059,2016-01-12,17:41,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Crestview - Meadowlands
3782,CORIOLIS CRT/GALLANTRY WAY @ HUNTMAR DR,350707.8323,5016331.181,-75.91478812,45.28543651,2016-07-29,20:18,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,02 - Angle,Stittsville
3783,CORK ST btwn HAIG DR & CAMROSE ST,372560.099,5028679.632,-75.63456109,45.39477685,2016-05-16,8:45,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Elmvale - Eastway - Riverview - Riverview Park West
3784,CORKERY RD btwn CORKERY WOODS DR & MARCH RD,335904.9128,5016221.081,-76.1034902,45.28525674,2016-04-27,0:01,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
3785,CORKERY RD btwn MARCH RD & MANION RD,335973.5768,5016142.137,-76.10261988,45.28454332,2016-11-19,7:46,"07 - Fog, mist, smoke, dust",01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
3786,CORKSTOWN RD @ MARCH RD,352657.3936,5020883.266,-75.88949787,45.32626719,2016-12-03,20:46,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,Beaverbrook
3787,CORKSTOWN RD @ MARCH RD,352655.9568,5020885.556,-75.88951598,45.32628789,2016-12-01,18:22,02 - Rain,02 - Wet,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Greenbelt
3788,CORKSTOWN RD @ MARCH RD,352656.9313,5020882.577,-75.88950384,45.32626102,2016-08-08,12:15,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Beaverbrook
3789,CORKSTOWN RD @ MARCH RD,352658.0037,5020883.486,-75.88949007,45.32626913,2016-06-16,9:01,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Beaverbrook
3790,CORKSTOWN RD @ MARCH RD,352656.6834,5020881.946,-75.88950706,45.32625536,2016-01-20,16:38,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,04 - Sideswipe,Beaverbrook
3791,CORKSTOWN RD @ MARCH RD,352656.9545,5020883.266,-75.88950347,45.32626722,2016-12-06,14:17,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Beaverbrook
3792,CORKSTOWN RD btwn MARCH RD & MOODIE DR,356303.8107,5022744.79,-75.84279089,45.34275928,2016-02-24,17:31,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Greenbelt
3793,CORKSTOWN RD btwn MARCH RD & MOODIE DR,352930.7635,5020600.632,-75.88603825,45.3237053,2016-06-30,6:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Greenbelt
3794,CORKSTOWN RD btwn MARCH RD & MOODIE DR,355021.1901,5021569.636,-75.85927586,45.33227809,2016-05-30,5:34,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Greenbelt
3795,CORKSTOWN RD btwn MOODIE DR & CRYSTAL BEACH DR,356865.5015,5022668.451,-75.835632,45.34203091,2016-02-16,16:04,03 - Snow,03 - Loose snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,07 - SMV other,Crystal Bay - Lakeview Park - Britannia Village
3796,CORONATION AVE @ CHOMLEY CRES,371630.2381,5030425.799,-75.64619939,45.4105775,2016-12-09,8:25,03 - Snow,06 - Ice,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,Industrial Park
3797,CORONATION AVE @ RUSSELL RD,372437.5143,5030196.336,-75.63591856,45.40843534,2016-10-05,14:01,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Industrial Park
3798,COSTELLO AVE btwn ABINGDON DR & ABINGDON DR,360275.9263,5021862.436,-75.79220779,45.33451698,2016-12-07,0:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Leslie Park
3799,COTE DE NEIGES RD btwn PENDER ST & ST. HELEN'S PL,364280.125,5024278.125,-75.74083389,45.35592508,2016-10-02,15:54,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Crestview - Meadowlands
3800,"COTE ST btwn MORGAN ST & EGLISE, RUE DE L",371319.1279,5033168.934,-75.64980318,45.43528868,2016-02-12,12:12,03 - Snow,03 - Loose snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Vanier South
3801,COUNTRY GLEN WAY btwn CALVINGTON AVE & CAMPEAU DR,349219.6849,5018338.083,-75.93357764,45.30359088,2016-02-17,16:19,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
3802,COUNTY RD 29 @ MADAWASKA BLVD,318894.2224,5031715.467,-76.31989046,45.42523177,2016-06-30,14:25,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Arnprior
3803,COUNTY RD 29 @ MADAWASKA BLVD,318895.7894,5031714.637,-76.31987046,45.42522427,2016-09-02,16:30,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Arnprior
3804,COUNTY RD 29 @ MADAWASKA BLVD,318895.0023,5031715.883,-76.31988048,45.4252355,2016-11-04,7:30,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,03 - Dawn,03 - P.D. only,02 - Angle,Arnprior
3805,COURTWOOD CRES btwn WOODWARD DR & WOODWARD DR,363577.8826,5026022.417,-75.74958861,45.37167923,2016-03-15,11:30,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Carlington
3806,COURTYARD CRES btwn COURTYARD CRES & TO BE DETERMINED,372731.7424,5024661.96,-75.63292178,45.35861082,2016-04-10,15:13,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Greenboro East
3807,COVENTRY RD @ 230 W OF ST. LAURENT BLVD/ST. LA,372081.1311,5031933.792,-75.64023369,45.42410255,2016-08-15,18:24,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Overbrook
3808,COVENTRY RD @ 230 W OF ST. LAURENT BLVD/ST. LA,372082.3074,5031933.265,-75.64021873,45.42409769,2016-06-08,13:37,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Overbrook
3809,COVENTRY RD @ 230 W OF ST. LAURENT BLVD/ST. LA,372081.3445,5031934.12,-75.64023092,45.42410548,2016-07-25,16:58,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Overbrook
3810,COVENTRY RD @ LOLA ST,371263.9449,5031614.572,-75.65071818,45.42130846,2016-07-30,18:11,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Overbrook
3811,COVENTRY RD @ LOLA ST,371264.5165,5031614.306,-75.65071092,45.42130601,2016-03-15,12:20,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Overbrook
3812,COVENTRY RD @ LOLA ST,371263.9431,5031614.797,-75.65071818,45.42131049,2016-06-16,10:57,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Overbrook
3813,COVENTRY RD @ LOLA ST,371263.4981,5031614.792,-75.65072386,45.42131048,2016-10-12,22:41,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Overbrook
3814,COVENTRY RD @ ST. LAURENT SC WEST,371922.1613,5031788.081,-75.64228474,45.42280678,2016-11-30,16:31,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,Overbrook
3815,COVENTRY RD @ VANIER PKWY,370675.719,5031611.925,-75.65823412,45.42134028,2016-01-27,18:23,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,Overbrook
3816,COVENTRY RD @ VANIER PKWY,370676.6044,5031611.483,-75.65822286,45.42133622,2016-05-25,21:18,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,Overbrook
3817,COVENTRY RD @ VANIER PKWY,370678.068,5031612.062,-75.65820409,45.42134129,2016-11-27,12:26,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Overbrook
3818,COVENTRY RD @ VANIER PKWY,370677.2131,5031611.289,-75.65821511,45.42133442,2016-12-09,14:51,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Overbrook
3819,COVENTRY RD @ VANIER PKWY,370676.1602,5031611.254,-75.65822857,45.4213342,2016-01-18,13:44,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Overbrook
3820,COVENTRY RD @ VANIER PKWY,370677.4826,5031611.483,-75.65821164,45.42133614,2016-02-09,20:47,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Overbrook
3821,COVENTRY RD @ VANIER PKWY,370676.6044,5031612.362,-75.65822275,45.42134413,2016-02-16,23:24,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,Overbrook
3822,COVENTRY RD @ VANIER PKWY,370676.824,5031612.142,-75.65821997,45.42134213,2016-02-13,16:28,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Overbrook
3823,COVENTRY RD @ VANIER PKWY,370676.3849,5031612.117,-75.65822558,45.42134195,2016-08-24,16:23,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Overbrook
3824,COVENTRY RD @ VANIER PKWY,370676.6044,5031611.483,-75.65822286,45.42133622,2016-01-22,8:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Overbrook
3825,COVENTRY RD @ VANIER PKWY,370676.5636,5031612.016,-75.65822331,45.42134102,2016-08-07,12:51,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Overbrook
3826,COVENTRY RD @ VANIER PKWY,370675.8034,5031612.382,-75.65823298,45.42134439,2016-01-06,19:21,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Overbrook
